rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
9612,2500,2.0,1,800,4,4.0,96,0,0,0,0,0,0,0,0,Upper East Side
7158,14500,4.0,5,2700,8,30.0,18,1,1,1,0,1,1,0,1,Upper East Side
7215,4000,1.0,1,555,2,4.0,8,0,0,0,0,0,0,0,0,Chelsea
4016,2150,1.0,1,669,6,2.0,4,0,0,0,0,0,0,0,0,Hamilton Heights
2916,12000,2.0,2,1828,4,7.0,76,0,0,0,0,0,0,0,0,Upper East Side
4295,2300,0.0,1,425,8,12.0,28,1,0,0,0,0,0,0,0,Midtown West
3097,10780,3.0,2,1608,6,12.0,5,1,0,0,1,0,1,0,0,Battery Park City
9843,1650,1.0,1,585,1,4.0,96,1,0,0,0,0,0,0,0,Washington Heights
1224,5350,1.0,1,900,1,15.0,51,0,0,0,0,1,0,0,0,Greenwich Village
9377,4495,2.0,2,951,12,20.0,32,0,1,0,1,1,0,0,1,Midtown East
363,14500,2.0,2,1400,2,3.0,98,0,0,0,0,0,0,0,0,Upper West Side
9444,3800,2.0,2,1100,5,10.0,12,0,0,0,1,0,0,0,0,Lower East Side
251,1800,1.0,1,670,4,1.0,116,1,1,1,1,1,1,0,1,East Harlem
10425,2450,0.0,1,400,2,3.0,116,0,0,0,0,0,0,0,0,Upper West Side
2298,6000,1.0,1,1000,2,2.0,116,0,0,0,0,1,0,0,0,Soho
1036,2750,2.0,1,750,14,3.0,116,0,0,0,1,0,0,0,0,Upper East Side
8108,5050,1.0,1,985,5,39.0,37,1,1,0,1,0,0,0,0,Upper East Side
5596,2200,1.0,1,550,2,2.0,108,0,0,0,0,0,1,0,0,Hamilton Heights
3536,3085,0.0,1,506,5,10.0,44,1,0,1,0,0,0,0,0,Midtown East
4115,3650,0.0,1,517,6,2.0,2,0,0,0,0,0,0,0,0,Gramercy Park
9482,3800,1.0,1,710,6,31.0,37,0,0,0,1,1,0,0,0,Midtown East
7926,3500,0.0,1,585,2,3.0,17,1,0,0,0,0,0,0,0,Flatiron
2526,10500,4.0,2,1900,5,9.0,84,0,0,0,0,0,0,0,0,Upper West Side
3306,7999,4.0,2,1825,5,11.0,91,0,0,0,0,0,0,0,0,Upper West Side
5936,4185,1.0,1,884,10,42.0,27,0,0,0,1,1,0,0,0,Midtown East
3524,3350,0.0,1,400,2,25.0,26,0,0,1,0,0,1,0,0,Midtown East
7950,2850,3.0,1,850,2,5.0,96,0,0,0,0,0,0,0,0,Central Harlem
10624,3323,3.0,1,1400,3,3.0,96,0,0,0,0,0,0,0,0,Washington Heights
8345,4300,2.0,1,650,3,3.0,116,0,0,0,0,0,0,0,0,West Village
334,5900,1.0,1,980,3,24.0,33,1,0,0,0,0,0,0,0,Upper East Side
10231,3200,2.0,1,900,8,6.0,76,0,0,0,0,0,0,0,0,Upper East Side
1737,10662,3.0,4,2044,2,9.0,85,1,0,0,0,0,0,0,0,Upper West Side
318,6650,2.0,2,1143,6,30.0,10,1,0,1,1,1,1,0,1,Upper West Side
385,3800,1.0,1,682,3,12.0,31,0,0,0,0,0,0,1,0,Battery Park City
2572,4080,1.0,1,560,1,2.0,29,1,0,0,0,0,0,0,0,Chelsea
2478,5000,2.0,2,1000,2,1.0,116,0,0,1,0,0,1,0,0,East Village
6689,3500,1.0,1,700,1,5.0,91,0,0,0,0,0,1,0,0,Upper West Side
4476,7500,2.0,2,1487,10,9.0,9,0,1,1,1,1,1,0,1,Upper East Side
6240,4575,0.0,1,853,3,11.0,52,1,0,1,0,1,1,1,0,Tribeca
7057,4000,1.0,1,775,2,4.0,90,1,0,0,0,0,0,0,0,Financial District
10931,3925,0.0,1,572,0,11.0,4,1,0,0,0,0,0,0,0,East Village
4059,5500,1.0,2,934,2,18.0,29,0,0,0,0,0,1,1,0,Upper East Side
10086,8500,3.0,2,1650,2,18.0,14,0,0,0,0,0,0,0,0,Midtown East
2938,3300,3.0,2,1300,2,2.0,96,0,0,0,0,0,0,0,0,Washington Heights
595,15000,2.0,3,2800,6,4.0,109,0,0,1,0,0,0,0,0,Greenwich Village
1823,4950,1.0,1,812,4,5.0,19,1,1,1,1,1,0,0,1,Upper West Side
2294,9995,3.0,3,1552,3,9.0,13,1,1,0,1,1,0,0,1,Upper East Side
3468,3495,1.0,1,771,2,7.0,90,1,0,0,0,0,0,0,0,Financial District
9034,2600,2.0,1,740,12,2.0,101,0,1,0,1,1,0,0,1,Upper East Side
5274,3000,2.0,1,800,3,1.0,96,0,0,0,0,0,0,0,0,Midtown West
3348,5855,2.0,2,1171,10,9.0,27,1,0,0,0,0,0,0,0,Midtown East
6696,4500,1.0,1,874,2,3.0,25,0,0,1,1,0,0,0,0,Upper East Side
4227,7995,1.0,1,1075,4,33.0,33,0,0,0,1,0,1,0,0,Midtown
974,18000,4.0,4,3160,1,5.0,79,0,0,0,0,0,0,0,0,Upper West Side
8649,2450,0.0,1,475,3,15.0,85,0,0,0,0,0,0,0,0,Upper West Side
6794,3791,1.0,1,585,12,16.0,4,1,0,0,0,0,0,0,0,Midtown West
5876,5600,1.0,1,865,2,9.0,85,0,0,0,0,0,0,0,0,Greenwich Village
9421,3945,1.0,1,609,5,3.0,9,1,0,0,0,0,0,0,0,Tribeca
509,3000,0.0,1,613,3,7.0,31,0,1,1,1,1,0,0,1,Battery Park City
7711,7500,2.0,2,1400,4,6.0,90,0,1,0,1,1,1,0,1,Upper East Side
260,3950,1.0,1,606,2,37.0,6,0,0,1,1,1,0,0,1,Financial District
3662,3450,0.0,1,500,1,1.0,3,1,0,0,0,0,0,0,0,East Village
7128,3200,1.0,1,717,2,5.0,28,0,0,0,0,0,0,0,0,Battery Park City
10453,5850,1.0,1,850,2,24.0,30,0,1,0,1,1,0,0,1,Flatiron
11225,10995,4.0,3,2200,4,12.0,90,1,0,1,0,0,0,0,0,Upper West Side
4987,2800,0.0,1,550,1,3.0,58,0,0,0,1,1,0,0,1,Chelsea
10335,2575,0.0,1,386,10,20.0,29,1,1,1,0,0,1,0,0,Midtown West
9711,1599,0.0,1,343,6,16.0,55,1,0,0,0,0,0,0,0,Central Harlem
4448,3400,1.0,1,606,6,26.0,37,1,0,0,0,0,0,0,0,Midtown East
6251,2995,2.0,1,900,5,4.0,106,0,0,0,0,0,0,0,0,Midtown West
6425,3790,1.0,1,752,7,5.0,7,1,0,0,0,0,0,0,0,Midtown West
6712,4195,1.0,1,760,2,5.0,55,0,0,0,0,0,0,0,0,Upper East Side
5216,9415,3.0,2,1650,10,14.0,53,1,0,0,0,0,0,0,0,Upper East Side
10298,1795,1.0,1,800,3,4.0,79,0,0,0,0,0,0,0,0,Inwood
8639,6000,1.0,1,982,7,50.0,6,0,0,0,0,0,0,0,0,Midtown South
3932,4765,1.0,1,741,4,6.0,2,1,0,0,0,0,0,0,0,Upper West Side
7873,5250,1.0,1,896,4,6.0,8,0,0,0,0,0,0,0,0,East Village
922,17500,3.0,3,2433,3,20.0,9,0,0,0,1,0,0,0,0,Upper East Side
1564,5250,2.0,1,861,4,15.0,37,1,0,0,0,0,0,0,0,Midtown West
1331,3845,1.0,1,841,5,4.0,17,1,0,0,0,0,0,0,0,Upper West Side
2967,8000,2.0,2,1907,1,34.0,102,0,0,0,0,0,0,0,0,Financial District
5123,3560,1.0,1,698,6,5.0,14,1,0,1,1,1,1,0,1,Upper West Side
5808,1775,0.0,1,400,5,3.0,96,0,0,0,0,0,0,0,0,Upper West Side
7056,5100,2.0,2,1040,2,5.0,90,1,0,0,0,0,0,0,0,Financial District
608,8000,3.0,3,2084,2,9.0,85,1,0,0,0,0,0,0,0,Upper West Side
6209,7650,1.0,1,900,1,9.0,11,0,0,0,0,0,0,0,0,Midtown
1608,15000,3.0,3,2070,3,19.0,29,0,0,0,0,1,1,0,0,Upper East Side
6450,3100,0.0,1,520,1,18.0,53,0,0,0,0,0,0,0,0,Midtown
2234,2445,0.0,1,500,4,2.0,96,0,0,0,0,0,0,0,0,East Village
2176,5200,1.0,1,861,4,14.0,37,0,1,1,1,1,1,0,0,Midtown West
2444,3285,0.0,1,494,3,7.0,54,1,0,0,0,0,0,0,0,Upper East Side
5738,10000,2.0,1,1500,1,6.0,106,1,0,0,1,1,1,0,0,Soho
5693,5250,1.0,1,850,2,25.0,42,1,0,0,0,0,0,0,0,Upper West Side
1172,4600,3.0,2,1013,2,6.0,96,0,0,0,0,0,0,0,0,Central Harlem
372,4450,2.0,2,1350,6,18.0,53,0,0,0,0,0,0,0,0,Midtown East
8756,9000,3.0,3,1800,3,8.0,100,0,0,0,1,0,0,0,0,Upper West Side
3974,7000,2.0,2,1325,2,27.0,8,0,1,1,1,1,0,0,1,Financial District
9257,15000,3.0,3,1981,9,16.0,11,0,0,1,1,1,1,1,1,Upper East Side
4167,2995,1.0,1,750,2,12.0,91,0,0,0,0,0,0,0,0,Morningside Heights
1709,4200,1.0,1,719,4,2.0,9,0,1,1,1,1,1,0,1,Tribeca
7630,2600,0.0,1,400,5,18.0,30,0,0,0,0,0,0,0,0,Midtown East
3502,9700,4.0,3,2000,2,10.0,75,1,0,0,0,0,0,0,0,Central Park South
1297,6058,2.0,2,1222,13,9.0,1,1,0,0,0,0,0,0,0,Upper East Side
1712,11257,5.0,3,2000,9,8.0,6,1,0,0,0,0,0,0,0,Financial District
101,5000,1.0,1,700,3,7.0,16,0,1,1,1,1,1,0,1,Chelsea
8383,2400,0.0,1,503,1,12.0,30,0,1,1,1,1,0,1,0,Upper West Side
3659,3250,0.0,1,525,6,9.0,14,1,0,0,0,0,0,0,0,Upper West Side
200,14000,2.0,2,2000,4,55.0,33,0,0,0,1,1,0,0,0,Midtown
9217,4035,0.0,1,490,3,41.0,6,1,0,0,0,0,0,0,0,Chelsea
8027,3395,1.0,1,620,9,6.0,15,1,0,1,1,1,0,0,0,Midtown East
6567,14000,3.0,3,2153,1,6.0,9,0,1,0,1,1,1,1,1,Upper East Side
10802,2825,0.0,1,538,1,18.0,112,1,0,0,0,0,0,0,0,Financial District
6846,2050,0.0,1,300,8,1.0,106,0,0,0,0,0,0,0,0,East Village
5106,2995,0.0,1,500,2,3.0,50,0,0,0,0,0,0,1,0,Greenwich Village
10550,5050,2.0,2,1195,4,2.0,28,1,0,0,0,0,0,0,0,Upper West Side
2453,5900,0.0,1,1650,1,3.0,11,0,0,0,0,0,0,0,0,Soho
8708,2450,0.0,1,550,6,13.0,52,0,0,0,0,0,0,0,0,Upper East Side
8212,2200,0.0,1,400,8,4.0,86,0,1,1,1,1,1,0,0,Midtown East
8478,3730,1.0,1,740,2,28.0,9,1,0,0,0,0,0,0,0,Financial District
6892,5600,1.0,1,909,1,10.0,6,1,0,1,1,1,1,0,1,Tribeca
9698,2800,1.0,1,600,5,5.0,96,0,0,0,0,0,0,0,0,Lower East Side
657,11000,2.0,2,2101,1,3.0,110,0,0,0,0,0,0,0,0,Greenwich Village
4376,4350,1.0,1,643,4,14.0,2,0,0,0,0,0,0,0,0,Midtown East
8584,3900,1.0,1,850,3,1.0,106,0,0,0,0,0,0,0,0,Upper West Side
11130,6500,2.0,2,1175,2,42.0,6,0,1,0,0,0,0,0,0,Financial District
3926,7495,2.0,1,650,3,6.0,106,0,0,0,0,0,0,0,0,Soho
1335,2999,1.0,1,800,4,2.0,96,0,0,0,0,0,0,0,0,Upper East Side
5698,2595,1.0,1,600,7,5.0,106,0,0,1,1,1,1,0,1,East Village
1240,5250,2.0,2,1000,2,6.0,34,0,0,0,0,0,0,0,0,Midtown West
4120,5995,2.0,2,1500,2,4.0,89,0,0,0,0,0,0,0,0,Upper West Side
5684,3946,1.0,1,547,1,12.0,29,1,0,0,0,0,0,0,0,Chelsea
10680,7800,2.0,2,1404,43,35.0,10,0,0,1,1,1,1,0,1,Battery Park City
5731,3200,0.0,1,613,3,3.0,31,0,1,1,0,0,0,0,0,Battery Park City
5930,4950,2.0,1,900,5,3.0,116,1,0,1,0,1,0,0,0,Upper West Side
7836,3650,2.0,1,850,43,3.0,14,1,0,0,0,0,0,0,0,Upper East Side
2961,2600,0.0,1,570,2,19.0,13,0,0,0,0,0,0,0,0,Financial District
9521,3100,4.0,1,1000,2,2.0,109,0,0,0,0,0,0,0,0,Washington Heights
4877,4500,2.0,1,900,3,2.0,116,1,1,1,1,1,0,0,0,Lower East Side
655,5250,1.0,1,724,5,14.0,9,1,0,0,0,0,0,0,0,Tribeca
10364,3375,1.0,1,658,6,15.0,14,1,0,1,1,1,1,0,1,Midtown West
3514,4600,2.0,1,955,16,8.0,65,1,0,0,0,0,0,0,0,Upper East Side
3305,3675,1.0,1,650,3,26.0,31,0,0,0,0,1,0,0,0,Midtown East
10083,3350,1.0,1,800,1,5.0,116,0,0,0,1,0,0,0,0,Little Italy
1635,3500,1.0,1,760,5,3.0,8,0,0,1,0,0,0,0,0,Midtown West
731,6250,2.0,1,800,1,8.0,87,1,0,0,0,0,1,0,0,Financial District
8617,4700,1.0,1,941,7,22.0,39,1,0,0,0,0,0,0,0,Midtown East
654,2485,0.0,1,550,8,4.0,55,0,0,1,1,1,1,0,0,Upper East Side
396,12500,3.0,3,1776,7,6.0,9,0,1,0,1,1,0,0,1,Upper West Side
6538,4615,1.0,1,775,9,7.0,86,1,0,0,0,0,0,0,0,Gramercy Park
8581,3250,0.5,1,650,4,15.0,85,1,0,0,0,0,0,0,0,Financial District
5590,4000,1.0,1,900,16,12.0,65,0,0,0,1,1,0,0,1,Upper East Side
51,2000,0.0,1,400,5,5.0,53,0,0,0,1,1,1,0,1,Midtown West
814,3950,1.0,1,860,2,33.0,29,0,0,0,0,0,0,0,0,Midtown
6083,2099,0.0,1,300,1,3.0,116,1,0,0,0,0,0,0,0,Gramercy Park
4680,10000,2.0,2,1849,2,4.0,89,0,0,0,0,1,0,0,0,Central Park South
5130,3195,0.0,1,620,10,3.0,18,1,0,0,0,0,0,0,0,Upper East Side
2131,2750,0.0,1,428,3,12.0,15,1,0,0,0,0,0,0,0,Financial District
6054,2950,0.0,1,525,5,20.0,30,0,0,0,1,1,0,0,0,Midtown East
2419,5400,1.0,1,855,1,14.0,8,0,0,0,0,0,0,0,0,Flatiron
9514,5100,1.0,1,767,2,10.0,9,1,0,0,0,0,0,0,0,Flatiron
5987,2150,1.0,1,615,4,5.0,12,0,1,0,1,1,0,0,1,East Harlem
8834,4800,2.0,2,1150,3,6.0,30,0,0,0,1,0,1,0,0,Upper West Side
1842,3415,1.0,1,592,1,7.0,116,1,0,0,0,0,0,0,0,Financial District
3402,5995,2.0,1,950,3,5.0,116,1,0,0,0,1,0,0,0,East Village
5480,3695,1.0,1,1000,4,14.0,89,0,0,0,0,0,0,0,0,Upper West Side
9728,2650,0.0,1,547,2,2.0,86,0,0,0,0,0,0,0,0,Central Park South
1024,4600,1.0,1,750,6,3.0,106,0,0,0,0,0,0,0,0,Greenwich Village
8321,2790,0.0,1,472,4,4.0,47,1,0,0,0,0,0,0,0,Financial District
3912,3700,1.0,1,800,1,4.0,25,0,1,0,1,1,1,0,1,Upper West Side
7625,4500,2.0,1,864,5,30.0,30,0,0,1,0,1,0,0,1,Midtown East
5000,14500,3.0,3,1800,2,31.0,22,0,0,0,0,0,0,0,0,Upper West Side
8018,3550,1.0,1,642,10,29.0,29,1,0,0,0,0,0,0,0,Midtown West
5673,3535,1.0,1,702,5,10.0,17,1,0,0,0,0,0,0,0,Upper West Side
4531,9000,1.0,2,1800,2,5.0,116,0,0,0,0,0,0,0,0,Soho
3937,4000,1.0,1,639,5,8.0,37,1,0,0,0,0,0,0,0,Upper West Side
9013,3323,0.0,1,431,2,21.0,16,1,1,0,0,1,1,0,1,Flatiron
5583,6495,3.0,2,1195,3,28.0,37,1,1,1,0,1,0,0,0,Midtown
9363,2400,1.0,1,400,5,2.0,76,0,0,0,0,1,0,0,0,Midtown East
4779,4600,2.0,2,1100,10,12.0,57,0,1,0,1,1,0,0,0,Upper East Side
1339,8000,2.0,2,1436,1,7.0,47,0,0,0,1,1,1,0,0,Midtown
1488,4495,2.0,1,801,6,21.0,31,1,0,1,0,0,0,0,0,Midtown East
420,2900,1.0,1,700,3,4.0,30,0,0,0,1,1,1,0,1,Upper West Side
3897,6080,2.0,2,1211,5,31.0,17,1,0,0,0,0,0,0,0,Upper West Side
10523,5100,4.0,1,1200,7,5.0,41,1,0,0,0,0,0,0,0,Upper East Side
5070,3453,0.0,1,514,12,6.0,4,1,0,0,0,0,0,0,0,Midtown West
4187,9000,2.0,2,1611,1,9.0,8,0,0,0,0,0,0,0,0,Flatiron
6612,9350,2.0,2,1700,2,14.0,85,0,0,0,1,0,0,0,0,Upper West Side
1976,3510,1.0,1,788,7,4.0,29,1,0,0,0,0,0,0,0,Upper West Side
134,4506,2.0,1,1134,2,20.0,85,1,1,1,0,1,1,0,1,Upper West Side
400,4000,1.0,1,550,2,9.0,89,0,1,1,1,1,1,0,1,Midtown
4077,3000,0.0,1,620,9,17.0,46,0,0,0,0,0,0,0,0,Midtown East
9218,3370,1.0,1,583,10,12.0,16,1,0,0,0,0,0,0,0,Midtown West
8667,6310,2.0,2,988,5,3.0,9,1,0,0,0,0,0,0,0,Tribeca
1020,4995,2.0,2,908,7,15.0,29,1,0,0,0,0,0,0,0,Upper West Side
9203,3495,1.0,1,773,3,30.0,29,0,1,0,1,1,0,0,1,Upper East Side
10908,3823,0.0,1,924,3,15.0,44,1,0,0,0,0,0,0,0,Financial District
666,12500,4.0,3,2150,2,25.0,38,0,0,0,0,0,0,0,0,Midtown West
5108,12000,5.0,3,3425,2,8.0,111,1,0,0,0,0,0,0,0,Midtown
7025,7995,3.0,2,1317,4,9.0,7,1,0,0,0,0,0,0,0,Upper West Side
8964,3100,1.0,1,683,1,4.0,30,0,0,0,0,0,0,0,0,Upper West Side
10340,4610,1.0,1,602,3,8.0,16,1,1,1,1,1,1,0,1,Chelsea
642,4768,1.0,1,600,2,39.0,16,1,1,0,1,1,0,0,1,Flatiron
3597,3650,1.0,1,709,4,3.0,116,0,0,0,1,1,0,0,0,Financial District
6179,2750,0.0,1,500,3,4.0,28,0,0,0,1,1,1,0,0,Midtown East
2530,3900,3.0,1,1100,1,6.0,96,0,0,0,0,0,1,0,0,Upper West Side
2220,4000,1.0,1,768,2,37.0,9,0,0,0,0,0,0,0,0,Midtown West
4656,5500,1.0,1,900,4,5.0,96,1,0,0,0,0,0,0,0,Upper West Side
1907,1850,2.0,1,550,2,2.0,116,1,0,0,0,0,0,0,0,East Harlem
10321,3150,1.0,1,770,8,7.0,55,0,0,0,1,0,0,0,0,Upper East Side
10056,2400,1.0,1,775,2,2.0,95,0,0,0,0,0,0,0,0,Upper West Side
8405,11500,2.0,2,1644,1,5.0,89,0,0,0,0,0,0,0,0,Upper East Side
3763,2700,0.0,1,560,6,15.0,44,1,0,0,0,1,0,0,0,Midtown East
8379,9950,3.0,2,1900,16,16.0,28,0,1,1,0,0,1,1,0,Upper East Side
6114,3200,1.0,1,670,1,7.0,29,0,1,0,1,1,0,0,1,Upper West Side
6120,4495,1.0,1,778,3,34.0,13,1,0,0,0,0,0,0,0,Midtown
2802,3150,1.0,1,700,12,8.0,32,0,0,0,0,0,0,0,0,Midtown East
11268,5500,0.0,1,1200,4,9.0,109,0,0,0,0,0,0,0,0,Greenwich Village
4624,3950,1.0,1,737,1,9.0,19,1,1,1,1,1,1,0,1,Midtown West
5297,4200,4.0,2,2000,7,5.0,90,0,0,0,1,0,0,0,0,East Harlem
9078,3195,2.0,1,850,3,4.0,106,0,0,0,0,0,0,0,0,Gramercy Park
6702,4000,1.0,1,850,7,12.0,34,0,0,0,0,0,0,0,0,Midtown East
2341,9995,2.0,2,1809,5,11.0,86,0,0,0,0,0,0,0,0,Midtown West
10801,5125,2.0,2,1034,2,10.0,90,1,0,0,0,0,0,0,0,Financial District
3378,2625,0.0,1,565,1,2.0,12,0,0,0,0,0,0,0,0,Financial District
1781,3225,0.0,1,520,2,30.0,14,1,0,0,0,0,0,0,0,Midtown South
3074,5950,1.0,1,732,8,16.0,10,1,0,0,0,0,0,0,0,Chelsea
2306,2650,0.0,1,500,2,7.0,53,0,0,0,1,0,0,0,0,Midtown
151,7500,1.0,1,992,5,14.0,86,0,0,0,0,0,0,0,0,Midtown West
9393,5200,4.0,2,1500,1,1.0,91,1,0,0,0,0,0,0,0,Morningside Heights
9189,6650,2.0,2,1171,3,6.0,61,1,0,1,0,1,0,0,0,Midtown East
10332,2450,0.0,1,435,8,20.0,28,1,0,0,0,0,0,0,0,Midtown West
2208,6700,2.0,1,1000,1,29.0,51,0,0,0,0,0,0,0,0,Greenwich Village
6099,7195,2.0,2,1450,2,7.0,10,0,1,0,0,0,1,0,0,Midtown East
6950,3350,0.0,1,428,10,4.0,0,1,0,0,0,0,0,0,0,Midtown West
9475,4686,1.0,1,759,43,7.0,8,1,0,0,0,0,0,0,0,Upper West Side
1792,4500,1.0,1,938,1,7.0,180,0,0,0,1,1,0,0,1,Financial District
2210,2600,0.0,1,452,3,32.0,29,0,0,0,0,0,0,0,0,Financial District
2636,3000,1.0,1,703,4,5.0,27,0,1,0,1,1,0,0,1,Upper East Side
6635,6950,2.0,2,1150,2,15.0,6,0,0,0,0,0,0,1,0,Lower East Side
877,4650,1.0,1,670,2,20.0,17,1,0,0,0,0,0,0,0,Flatiron
8560,3350,1.0,1,714,5,16.0,26,0,0,0,0,0,0,0,0,Midtown East
6111,6854,3.0,2,2200,7,8.0,96,0,0,0,0,0,0,0,0,Upper East Side
2656,3800,4.0,2,1500,5,1.0,96,0,0,0,0,0,0,0,0,Washington Heights
6866,8500,2.0,2,1409,43,15.0,8,0,0,0,0,0,0,0,0,Battery Park City
9921,2950,1.0,1,819,11,4.0,108,1,0,0,0,0,0,0,0,Lower East Side
53,6250,1.0,1,987,2,6.0,8,0,1,1,1,1,1,0,0,Midtown
7895,7350,2.0,2,1380,10,20.0,30,1,0,0,0,0,0,0,0,Upper East Side
4917,4750,1.0,1,851,7,9.0,12,0,0,0,0,0,0,0,0,Upper West Side
5240,2720,0.0,1,265,9,5.0,0,0,0,0,0,0,0,0,0,Midtown East
5280,2495,1.0,1,600,3,6.0,76,1,0,1,0,0,1,0,0,Upper West Side
10930,2150,1.0,1,600,5,2.0,126,0,0,0,0,0,0,0,0,Upper West Side
2821,2950,0.0,1,600,2,9.0,90,1,0,0,0,0,0,0,0,Financial District
5615,2700,0.0,1,450,7,4.0,115,0,0,0,1,0,0,0,0,West Village
2576,3341,0.0,1,623,4,12.0,47,1,0,0,0,0,0,0,0,Financial District
3346,5300,2.0,2,1050,7,7.0,30,1,0,1,1,1,1,0,1,Upper East Side
9136,3400,1.0,1,623,2,11.0,89,0,0,0,1,1,0,0,1,Midtown
8127,6900,3.0,1,2200,1,4.0,116,0,0,0,0,0,0,0,0,Soho
8158,2690,1.0,1,600,1,9.0,87,0,0,0,0,0,0,0,0,Midtown East
3397,2000,1.0,1,600,8,2.0,106,0,0,0,0,0,0,0,0,Upper East Side
4329,3950,0.0,1,929,1,19.0,102,0,0,0,1,0,0,0,0,Financial District
2770,2600,0.0,1,428,12,4.0,8,0,1,1,1,1,1,0,1,Midtown West
1315,15000,2.0,2,1700,2,18.0,80,0,0,0,0,0,0,0,0,Upper West Side
8712,13900,3.0,3,2000,5,5.0,2,0,0,0,0,0,0,0,0,Tribeca
2629,2990,1.0,1,504,6,4.0,113,1,0,0,0,0,0,0,0,Upper West Side
10173,4795,2.0,2,1015,8,18.0,29,0,0,0,1,1,0,0,1,Upper East Side
10638,2850,2.0,1,750,7,5.0,106,0,0,0,0,0,0,0,0,Upper East Side
5054,3500,2.0,1,1000,6,19.0,57,0,0,0,0,0,0,0,0,Midtown East
11,6995,1.0,1,800,2,30.0,86,0,0,0,1,1,0,0,1,Central Park South
8504,6500,1.0,1,1218,2,5.0,101,0,1,0,1,1,0,1,0,Tribeca
2762,2700,0.0,1,450,3,2.0,15,1,0,0,0,0,0,0,0,Midtown West
4547,7500,4.0,2,1500,3,4.0,55,0,0,0,0,1,0,1,0,Upper West Side
10085,5700,1.0,1,940,2,14.0,13,0,0,0,1,0,0,0,0,Midtown
4970,3900,1.0,1,560,2,1.0,106,0,1,0,0,0,0,0,1,West Village
6592,4195,1.0,1,700,7,8.0,6,0,0,0,0,0,0,0,0,Gramercy Park
5565,7290,3.0,2,1164,2,15.0,0,1,0,0,0,0,0,0,0,Midtown East
1117,3800,1.0,1,900,2,3.0,52,0,1,1,1,1,1,0,1,Greenwich Village
2697,3410,1.0,1,850,3,6.0,66,0,1,1,1,1,1,0,1,Chelsea
2681,2900,0.0,1,525,3,23.0,11,1,1,1,0,1,1,0,0,Upper East Side
107,9250,2.0,2,1653,11,3.0,8,0,0,0,0,1,0,0,0,Upper East Side
7816,13000,3.0,3,1973,5,9.0,2,0,0,0,0,0,0,0,0,Tribeca
2233,10000,2.0,3,1840,1,6.0,54,0,0,0,0,0,0,0,0,Tribeca
2237,4500,2.0,2,927,12,14.0,27,0,1,0,1,1,0,0,1,Midtown East
1028,3000,1.0,1,600,5,10.0,30,0,0,0,1,1,0,0,1,Midtown East
6268,2400,1.0,1,600,3,3.0,96,0,0,0,0,0,0,0,0,Midtown West
7423,3000,1.0,1,615,12,4.0,8,0,0,0,0,0,0,0,0,Midtown West
7651,6861,2.0,2,1231,2,17.0,16,1,0,0,0,0,0,0,0,Flatiron
10001,6917,2.0,1,812,12,16.0,4,1,0,0,0,0,0,0,0,Midtown West
4308,3800,1.0,1,850,4,6.0,85,0,0,0,0,0,0,0,0,Midtown East
3924,3800,1.0,1,800,5,6.0,104,1,0,1,1,1,1,0,0,Upper West Side
1850,9250,2.0,2,1266,1,9.0,89,1,0,0,0,0,0,0,0,Upper West Side
3265,9995,2.0,2,1554,3,11.0,89,0,0,1,1,1,1,0,1,Upper East Side
9756,5995,2.0,1,1200,4,12.0,90,0,1,1,1,0,1,0,0,Upper West Side
3794,4280,1.0,1,875,43,27.0,10,0,0,1,1,1,1,0,0,Battery Park City
3224,4000,2.0,1,774,10,56.0,27,1,0,0,0,0,0,0,0,Midtown East
10700,4275,1.0,1,735,4,36.0,47,1,1,1,1,1,0,0,1,Upper West Side
4473,3700,0.0,1,615,2,38.0,38,0,1,1,0,0,1,1,0,Midtown West
8547,2395,0.0,1,550,8,2.0,32,0,1,0,1,1,0,0,1,Midtown East
8390,9995,3.0,3,2100,6,13.0,33,0,0,0,0,0,0,0,0,Midtown East
2253,6000,2.0,2,968,3,18.0,31,0,0,1,1,1,0,0,1,Battery Park City
8259,2050,1.0,1,450,6,1.0,106,0,0,0,0,0,0,0,0,Gramercy Park
8871,3000,0.0,1,450,2,11.0,87,0,0,0,0,0,1,0,0,Greenwich Village
3893,4565,1.0,1,642,7,6.0,5,1,0,0,0,0,0,0,0,Chelsea
3126,3800,1.0,1,840,4,12.0,55,0,0,0,0,0,0,0,0,Upper West Side
1670,2900,2.0,2,1240,2,5.0,8,0,0,1,1,1,1,0,1,Washington Heights
6489,13500,2.0,2,2011,9,83.0,15,0,1,0,1,1,0,1,1,Midtown East
5089,1999,0.0,1,500,2,5.0,51,0,0,0,0,1,1,0,1,Midtown East
6788,3100,1.0,1,849,7,3.0,12,0,0,1,1,1,0,0,0,Roosevelt Island
2699,9750,2.0,1,1300,2,3.0,116,0,0,0,0,0,0,0,0,Soho
788,2500,0.0,1,470,3,3.0,59,0,0,0,0,0,0,0,0,Midtown
1398,11500,3.0,2,1700,2,66.0,9,0,0,0,0,0,0,0,0,Financial District
10626,3900,4.0,2,1100,4,4.0,106,0,0,0,0,0,0,0,0,Central Harlem
5569,5400,3.0,1,1800,4,4.0,30,0,0,0,1,1,0,0,1,Midtown South
